domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes,bleu__chatgpt,bleu__gemini,bleu__google_translate,bleu__microsoft_translate,chrf__chatgpt,chrf__gemini,chrf__google_translate,chrf__microsoft_translate,meteor__chatgpt,meteor__gemini,meteor__google_translate,meteor__microsoft_translate,len_ratio__chatgpt,len_ratio__gemini,len_ratio__google_translate,len_ratio__microsoft_translate,edit_dist__chatgpt,edit_dist__gemini,edit_dist__google_translate,edit_dist__microsoft_translate,exact_match__chatgpt,exact_match__gemini,exact_match__google_translate,exact_match__microsoft_translate,ter__chatgpt,ter__gemini,ter__google_translate,ter__microsoft_translate,bertscore_f1__chatgpt,bertscore_f1__gemini,bertscore_f1__google_translate,bertscore_f1__microsoft_translate,comet__chatgpt,comet__gemini,comet__google_translate,comet__microsoft_translate,bleurt__chatgpt,bleurt__gemini,bleurt__google_translate,bleurt__microsoft_translate,rouge1_p__chatgpt,rouge1_p__gemini,rouge1_p__google_translate,rouge1_p__microsoft_translate,rouge1_r__chatgpt,rouge1_r__gemini,rouge1_r__google_translate,rouge1_r__microsoft_translate,rouge1_f1__chatgpt,rouge1_f1__gemini,rouge1_f1__google_translate,rouge1_f1__microsoft_translate,rouge2_p__chatgpt,rouge2_p__gemini,rouge2_p__google_translate,rouge2_p__microsoft_translate,rouge2_r__chatgpt,rouge2_r__gemini,rouge2_r__google_translate,rouge2_r__microsoft_translate,rouge2_f1__chatgpt,rouge2_f1__gemini,rouge2_f1__google_translate,rouge2_f1__microsoft_translate,rougeL_p__chatgpt,rougeL_p__gemini,rougeL_p__google_translate,rougeL_p__microsoft_translate,rougeL_r__chatgpt,rougeL_r__gemini,rougeL_r__google_translate,rougeL_r__microsoft_translate,rougeL_f1__chatgpt,rougeL_f1__gemini,rougeL_f1__google_translate,rougeL_f1__microsoft_translate
conversational,en->fj,statement,conversational|years_9_10|00041,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,her name is alice.,e yacana o alice.,na ne Alice.,Na yacana o Alice.,na yacana o Alisi.,Na yacana o Alice.,,0.0814136751754278,0.3976353643835253,0.1699044244847122,0.3976353643835253,0.3745931705418069,0.8951894699574924,0.6448358051219799,0.8951894699574924,0.1282051282051282,0.7361111111111112,0.46875,0.7361111111111112,0.75,1.0,1.0,1.0,8.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.25,0.1831147372722625,0.3873485922813415,0.4777862429618835,0.3873485922813415,0.6443242430686951,0.8157301545143127,0.7973278164863586,0.8157299160957336,0.4038147330284118,0.7284877300262451,0.6594167947769165,0.7284877300262451,0.3333333333333333,0.75,0.5,0.75,0.25,0.75,0.5,0.75,0.28571428571428575,0.75,0.5,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,0.25,0.75,0.5,0.75,0.28571428571428575,0.75,0.5,0.75
conversational,en->fj,statement,conversational|years_4_5|00027,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,an orange is sweet when it is unripe.,na moli e dau kamikamica ni se vou.,e dua na mosioca e nika na nona i tau.,Na moli sa kamikamica ni sa dra.,e kamikamica e dua na moli ni se bera ni matua.,E kamikamica na moli ni se bera ni matua.,,0.0250986212439789,0.0856368346642575,0.062389860721175,0.0793688092608621,0.2231233661159188,0.569156705117981,0.5057309061990878,0.5293836499528912,0.1219512195121951,0.4746835443037974,0.5137215528781793,0.526406035665295,1.25,0.875,1.375,1.125,25.0,8.0,32.0,31.0,0.0,0.0,0.0,0.0,1.0,0.5,0.875,0.75,0.148954689502716,0.4527824521064758,0.5233783721923828,0.5702041983604431,0.5435784459114075,0.6944299340248108,0.6619474291801453,0.7150353193283081,0.3405418395996094,0.5799514651298523,0.4470406174659729,0.4439138770103454,0.2,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.25,0.5,0.75,0.75,0.22222222222222224,0.5333333333333333,0.631578947368421,0.7058823529411765,0.0,0.3333333333333333,0.2,0.25,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.30769230769230765,0.23529411764705882,0.26666666666666666,0.2,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.25,0.5,0.5,0.5,0.22222222222222224,0.5333333333333333,0.4210526315789474,0.47058823529411764
conversational,en->fj,statement,conversational|years_4_5|00062,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,ants are tiny crawling insects.,era manumanu lalai na qasikalolo.,na ירחו fo ta meri.,Qasikalewa era manumanu lalai gacagaca.,na lago era manumanu lalai era dau vuka.,Na qase lalai era manumanu lalai qasi.,,0.053728496591177,0.2659147948472494,0.1477219991186121,0.1756720523942792,0.0770948838010973,0.6557071045149675,0.5546247261874488,0.6368859669824275,0.1,0.5888888888888889,0.5955188679245284,0.7211538461538461,1.0,1.0,1.6,1.4,25.0,21.0,19.0,23.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,-0.2461110800504684,0.2673227488994598,0.185677170753479,0.3433741927146911,0.4611751139163971,0.7277987599372864,0.5596812963485718,0.7614184617996216,0.4537853002548218,0.6748170852661133,0.5761653780937195,0.6659386157989502,0.25,0.6,0.5,0.5714285714285714,0.2,0.6,0.8,0.8,0.22222222222222224,0.6,0.6153846153846154,0.6666666666666666,0.0,0.5,0.2857142857142857,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.5,0.36363636363636365,0.4,0.25,0.6,0.375,0.42857142857142855,0.2,0.6,0.6,0.6,0.22222222222222224,0.6,0.4615384615384615,0.5
conversational,en->fj,statement,conversational|years_9_10|00114,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,"if the weather is not fine, i will stay home.","ke draki ca, au na tiko ga i vale.","keimami se na i to'awa, au na dori tu.","Kevaka na draki e sega ni vinaka, au na tiko e vale.","kevaka e sega ni vinaka na draki, au na tiko ga e vale.","Kevaka e sega ni vinaka na draki, au na tiko ga e vale.",,0.0561222232430572,0.0957846440861982,0.2140160303375297,0.2140160303375297,0.2397560510804674,0.5077829898485966,0.5262198164255169,0.5262198164255169,0.2839506172839506,0.4795698924731184,0.598404255319149,0.598404255319149,1.0,1.3333333333333333,1.4444444444444444,1.4444444444444444,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2398115247488021,0.3926452398300171,0.4389427602291107,0.4204596579074859,0.5337541699409485,0.7531422972679138,0.7280203104019165,0.7179484963417053,0.386818379163742,0.5196031332015991,0.5390379428863525,0.5476800799369812,0.3,0.4166666666666667,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.3157894736842105,0.4761904761904762,0.5454545454545455,0.5454545454545455,0.1111111111111111,0.18181818181818182,0.25,0.25,0.125,0.25,0.375,0.375,0.11764705882352941,0.2105263157894737,0.3,0.3,0.2,0.4166666666666667,0.46153846153846156,0.46153846153846156,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.2105263157894737,0.4761904761904762,0.5454545454545455,0.5454545454545455
conversational,en->fj,statement,conversational|years_9_10|00035,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,she is in year .,e tiko e na yabaki vakavuli.,o ya e tiko ena yabaki.,E tiko ena yalana .,sa yabaki .,Sa yabaki tiko o koya .,,0.0955442792204366,0.1030522426708078,0.0202373450844097,0.0523122368913534,0.6097032867375822,0.4231248432483409,0.264661397121581,0.3270926038761418,0.25,0.1724137931034482,0.0892857142857142,0.1694915254237288,1.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,15.0,12.0,18.0,21.0,0.0,0.0,0.0,0.0,0.8333333333333335,0.6666666666666665,0.8333333333333335,0.8333333333333335,0.5748698711395264,0.1012306436896324,0.3878809511661529,0.4790935218334198,0.7586936354637146,0.5372416973114014,0.6517863869667053,0.7776332497596741,0.6456463932991028,0.4960869550704956,0.3224015235900879,0.4697231650352478,0.5,0.5,0.5,0.4,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.4,0.25,0.3636363636363636,0.2,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.0,0.20000000000000004,0.25,0.0,0.0,0.5,0.5,0.5,0.2,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.4,0.25,0.1818181818181818
conversational,en->fj,statement,conversational|years_9_10|00038,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,her favourite food is roti and chicken curry.,na kena kakana taleitaki na roti kei na kari toa.,na nona makawa o roti kei kerri kukanisiga.,Nona kakana taleitaki na roti kei na kari toa.,na nona kakana taleitaki duadua na roti kei na kari ni toa.,Na nona kakana taleitaki na roti kei na chicken curry.,,0.0506266712158436,0.7725505949016372,0.3882726777522232,0.537284965911771,0.262474430409543,0.9069682712772168,0.7624025956961841,0.7109684138531238,0.2607709750566893,0.8072916666666667,0.8436213991769549,0.6918367346938775,0.8,0.9,1.2,1.0,26.0,4.0,12.0,14.0,0.0,0.0,0.0,0.0,0.7,0.2,0.3,0.3,0.3294908404350281,0.6790121793746948,0.6616940498352051,0.6244808435440063,0.6077960729598999,0.7881836295127869,0.728882908821106,0.8293643593788147,0.5332452654838562,0.8350411057472229,0.7140735983848572,0.54075026512146,0.375,0.8888888888888888,0.75,0.7,0.3,0.8,0.9,0.7,0.33333333333333326,0.8421052631578948,0.8181818181818182,0.7,0.14285714285714285,0.875,0.45454545454545453,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.125,0.823529411764706,0.5,0.5555555555555556,0.375,0.8888888888888888,0.75,0.7,0.3,0.8,0.9,0.7,0.33333333333333326,0.8421052631578948,0.8181818181818182,0.7
conversational,en->fj,statement,conversational|years_9_10|00125,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,butter the bread.,vakabatataka na madrai.,mālohi na pāle.,Boroya na madrai e na buta.,bata na madrai.,pata na madrai.,,0.1136219366467499,0.086334002137045,0.2402811414134754,0.2402811414134754,0.0520141420993621,0.3978833949094204,0.5205410844415558,0.4831410782541001,0.1666666666666666,0.303030303030303,0.625,0.625,1.0,2.0,1.0,1.0,18.0,19.0,8.0,9.0,0.0,0.0,0.0,0.0,0.6666666666666665,1.666666666666667,0.3333333333333332,0.3333333333333332,-0.1455959379673004,0.0524810552597045,0.2253634631633758,0.2058038860559463,0.6015849113464355,0.6238808631896973,0.7631636261940002,0.786709725856781,0.6681344509124756,0.5686280727386475,0.6848896741867065,0.6458480358123779,0.2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.2,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.28571428571428575,0.5,0.5,0.2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.4444444444444444,0.6666666666666666,0.6666666666666666
conversational,en->fj,statement,conversational|years_9_10|00104,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,this is a cyclone warning.,sa soli na ivakasala ni cagilaba.,na ni sa vakatulewa na cikolone.,Oqo sai ivakaro ni cagilaba.,oqo e dua na ivakasala ni cagilaba.,Oqo e dua na ivakasala ni cagilaba.,,0.053728496591177,0.0930257737569723,0.4111336169005197,0.4111336169005197,0.183765228053217,0.47509188835204,0.7695024870160807,0.7695024870160807,0.25,0.3177966101694915,0.6506147540983607,0.6506147540983607,1.0,0.8333333333333334,1.1666666666666667,1.1666666666666667,17.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.8333333333333335,0.6666666666666665,0.5,0.5,-0.13974629342556,0.097916342318058,0.2843781113624573,0.3243861794471741,0.4767694175243377,0.7093992233276367,0.7283897399902344,0.7449498176574707,0.5473052859306335,0.6199764609336853,0.6558209657669067,0.6433234214782715,0.5,0.4,0.5714285714285714,0.5714285714285714,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3636363636363636,0.6153846153846153,0.6153846153846153,0.0,0.25,0.5,0.5,0.0,0.2,0.6,0.6,0.0,0.22222222222222224,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.4,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3636363636363636,0.6153846153846153,0.6153846153846153
conversational,en->fj,statement,conversational|years_9_10|00037,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,her favourite subject is home economics.,na nona lesoni taleitaki na home economics.,e na nona manumanu vinaka o na iVolavola ni veivakatorocaketaki.,Na nona vulivuli e taleitaka duadua na Vuli Tuvanaki Vale.,na nona ulutaga taleitaki duadua na bula vakailavo ni vale.,Na nona lesoni taleitaki na Home Economics.,,0.0493938273711537,0.0493938273711537,0.0530771217107244,1.0,0.2478279800819205,0.3130496765741652,0.3342041600648868,1.0,0.350076103500761,0.350076103500761,0.4323630136986301,0.998542274052478,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.0,44.0,31.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8571428571428571,0.0,0.1559115350246429,0.0680427774786949,0.2286264300346374,0.8896927237510681,0.5603138208389282,0.5098893046379089,0.5745843648910522,0.843947172164917,0.4801867604255676,0.4259103536605835,0.411734402179718,0.845482587814331,0.3,0.3,0.4,1.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,0.3529411764705882,0.3529411764705882,0.47058823529411764,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,0.3,0.3,0.4,1.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,0.3529411764705882,0.3529411764705882,0.47058823529411764,1.0
conversational,fj->en,question,conversational|years_9_10|00059,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,au rawa ni kerea nomu isele?,"may i use your knife, please?",Can you please send your email?,Can I ask for your knife?,can I ask for your knife?,Can I borrow your knife?,,0.0485491771707323,0.0955442792204366,0.0955442792204366,0.1029499418829739,0.3085649401527435,0.3602351895638253,0.3602351895638253,0.3383589595132004,0.1666666666666666,0.4259259259259259,0.4259259259259259,0.4331450094161957,1.0,1.0,1.0,0.8333333333333334,23.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333335,0.8333333333333335,0.6666666666666665,0.2206456661224365,0.3372351229190826,0.3810490369796753,0.3000849783420563,0.5112426280975342,0.7898861169815063,0.8125640153884888,0.8365046381950378,0.368338406085968,0.584934651851654,0.567308783531189,0.6435704231262207,0.3333333333333333,0.5,0.5,0.6,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5454545454545454,0.0,0.2,0.2,0.25,0.0,0.2,0.2,0.2,0.0,0.20000000000000004,0.20000000000000004,0.22222222222222224,0.16666666666666666,0.5,0.5,0.6,0.16666666666666666,0.5,0.5,0.5,0.16666666666666666,0.5,0.5,0.5454545454545454
conversational,fj->en,question,conversational|years_9_10|00056,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,to be when you grow via cakava ni o sa bane mangta hai?,what you would like cakacaka cava o na tum bada hoike konchi,To be when you grow via the path of a true self?,"To be when you grow, by doing it because you are already, do you want to become?",to be when you grow up doing what you want to do?,To be when you grow up wanting to do what you're supposed to do?,,0.0170331860376392,0.0115027836199,0.0360208028820736,0.0169861974906263,0.1115038378294034,0.1453775752534274,0.1906706666577127,0.1589196204012992,0.0416666666666666,0.04,0.15625,0.0819672131147541,1.0,1.4166666666666667,1.0,1.1666666666666667,45.0,58.0,46.0,50.0,0.0,0.0,0.0,0.0,1.0,1.333333333333333,0.9166666666666664,1.0833333333333333,-0.3045541644096374,-0.2842673659324646,-0.2882769405841827,-0.3079230189323425,0.3147667348384857,0.3211549818515777,0.3052921593189239,0.3322219550609588,0.2423167079687118,0.2340516149997711,0.2416715025901794,0.2517694532871246,0.08333333333333333,0.058823529411764705,0.16666666666666666,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.06896551724137931,0.16666666666666666,0.14814814814814814,0.0,0.0,0.09090909090909091,0.07142857142857142,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.08,0.08333333333333333,0.058823529411764705,0.16666666666666666,0.13333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.06896551724137931,0.16666666666666666,0.14814814814814814
conversational,fj->en,question,conversational|years_4_5|00023,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,na vuata cava soti o rawa ni kunea mai vale?,what are some of the fruits readily available at your home?,What do you want to find out about at home?,What kinds of fruit can you find at home?,what specific fruits can you find at home?,What fruits can you find at home?,,0.0251329363502276,0.0271556164657597,0.0269977298115941,0.0263801281501171,0.1807572360438415,0.219553715023226,0.2331528700779719,0.2305485228455825,0.1834862385321101,0.2314814814814815,0.1869158878504672,0.1886792452830188,0.9090909090909092,0.8181818181818182,0.7272727272727273,0.6363636363636364,35.0,31.0,31.0,35.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.3806730806827545,0.5541768074035645,0.5859086513519287,0.5663369297981262,0.5124922394752502,0.7344751954078674,0.747337281703949,0.7105939984321594,0.4611997604370117,0.717109739780426,0.7265453934669495,0.6966822147369385,0.3,0.4444444444444444,0.5,0.5714285714285714,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.28571428571428564,0.39999999999999997,0.4210526315789474,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4444444444444444,0.5,0.5714285714285714,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.28571428571428564,0.39999999999999997,0.4210526315789474,0.4444444444444444
conversational,fj->en,question,conversational|years_9_10|00107,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,o cei na yacadrau?,what are their names?,What is the reason?,What is your name?,what is their name?,What are their names?,,0.0803428418944651,0.0803428418944651,0.0955442792204366,1.0,0.2362853162710845,0.2873645424676106,0.5427541783823472,1.0,0.125,0.25,0.6388888888888888,0.9921875,1.0,1.0,1.0,1.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.5,0.0,0.5178387761116028,0.6996268033981323,0.9128075242042542,0.909594714641571,0.6680589914321899,0.8366730809211731,0.933421790599823,0.963455617427826,0.4051047563552856,0.7651586532592773,0.8215958476066589,0.9328221678733826,0.25,0.25,0.5,1.0,0.25,0.25,0.5,1.0,0.25,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.25,0.5,1.0,0.25,0.25,0.5,1.0,0.25,0.25,0.5,1.0
conversational,fj->en,question,conversational|years_9_10|00111,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,na cava o cakava e na siga vakarauwai?,what are you doing on saturday?,What are you doing on the weekend?,What are you doing on Saturday?,what are you doing on saturday?,What do you do on Saturday?,,0.6147881529512643,1.0,1.0,0.102669009608034,0.6236112700870412,1.0,1.0,0.5449256255914302,0.8163934426229508,0.9976851851851852,0.9976851851851852,0.8066666666666668,1.1666666666666667,1.0,1.0,1.0,11.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.3333333333333332,0.0,0.0,0.3333333333333332,0.7248937487602234,0.7720838189125061,1.0000008344650269,0.6686698794364929,0.8702033758163452,0.9132904410362244,0.9698134660720824,0.870127260684967,0.8175336122512817,0.8267669081687927,0.9701821804046632,0.7516461610794067,0.7142857142857143,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6666666666666666,0.7692307692307692,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.2,0.8,1.0,1.0,0.2,0.7272727272727272,1.0,1.0,0.20000000000000004,0.7142857142857143,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,0.6666666666666666,0.7692307692307692,1.0,1.0,0.6666666666666666
conversational,fj->en,question,conversational|years_9_10|00071,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,e tiko na toa vavi?,is there roast chicken?,Is the warrior strong?,Is there roast chicken?,is there a chicken?,Have fried chicken?,,0.0803428418944651,1.0,0.1880301546543197,0.0814136751754278,0.229516780998711,1.0,0.5926206826638244,0.3699981983688422,0.125,0.9921875,0.6388888888888888,0.1282051282051282,1.0,1.0,1.0,0.75,14.0,0.0,4.0,11.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,0.75,0.2374653667211532,0.8003278970718384,0.4512977004051208,0.1492728292942047,0.41141077876091,0.9623228907585144,0.6273420453071594,0.6904976963996887,0.2840094566345215,0.940814197063446,0.6026312708854675,0.4508832693099975,0.25,1.0,0.75,0.3333333333333333,0.25,1.0,0.75,0.25,0.25,1.0,0.75,0.28571428571428575,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.25,1.0,0.75,0.3333333333333333,0.25,1.0,0.75,0.25,0.25,1.0,0.75,0.28571428571428575
conversational,fj->en,question,conversational|years_9_10|00098,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,na cava o bera mai kina i koronivuli?,why are you late to school?,What are you bringing from school?,Why were you late for school?,why are you late for school?,Why are you late for school?,,0.0955442792204366,0.102669009608034,0.537284965911771,0.537284965911771,0.4223783807099311,0.595481093668618,0.7594996591547141,0.7594996591547141,0.4259259259259259,0.5260416666666666,0.8066666666666668,0.8066666666666668,1.0,1.0,1.0,1.0,13.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333332,0.1666666666666666,0.1666666666666666,0.2780037820339203,0.7367171049118042,0.9219318628311156,0.8154631853103638,0.5482504963874817,0.8964093923568726,0.9433757662773132,0.9324401021003724,0.4988145232200622,0.7915180325508118,0.8273009061813354,0.8013270497322083,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2,0.2,0.6,0.6,0.2,0.2,0.6,0.6,0.20000000000000004,0.20000000000000004,0.6,0.6,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334
conversational,fj->en,question,conversational|years_9_10|00058,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,me kani cava?,what for?,What should I sing?,What shall we eat?,what can I do?,What to eat?,,0.0803428418944651,0.0803428418944651,0.0803428418944651,0.1136219366467499,0.2318170977434223,0.2195962882689034,0.2624648175148181,0.26963322938043,0.2272727272727272,0.2272727272727272,0.2272727272727272,0.2380952380952381,2.0,2.0,2.0,1.5,12.0,12.0,8.0,5.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.0,0.1479234993457794,0.1697694212198257,0.2759450376033783,0.3233841061592102,0.592843234539032,0.5809382200241089,0.7504522800445557,0.6330077052116394,0.3639148771762848,0.4443989992141723,0.5357943773269653,0.4726572036743164,0.25,0.25,0.25,0.3333333333333333,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.3333333333333333,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4
conversational,fj->en,question,conversational|years_9_10|00109,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,erau vakaitikotiko i vei?,where do they live?,Where do you live?,Where do the two of them live?,where did they live?,Where did they live?,,0.1880301546543197,0.0773055175693945,0.1880301546543197,0.1880301546543197,0.511854495705509,0.645019391146941,0.7096508551267865,0.7096508551267865,0.6388888888888888,0.5943152454780362,0.9921875,0.9921875,1.0,1.75,1.0,1.0,4.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.25,0.856209397315979,0.5200810432434082,0.8986796140670776,0.8707823157310486,0.8857260346412659,0.8010578155517578,0.9166671633720398,0.9146486520767212,0.7637032270431519,0.6917388439178467,0.82564377784729,0.8144140243530273,0.75,0.42857142857142855,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5454545454545454,0.75,0.75,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.75,0.42857142857142855,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5454545454545454,0.75,0.75
conversational,fj->en,question,conversational|years_4_5|00040,Years 4 - 5_Conversational Vosa VakaViti and Fiji Hindi.txt,e tiko nomudou loganisenikau mai vale/koronivuli?,do you have a flower garden at home/school?,Is your school in your home?,Do you have a flower garden at home or school?,do you have a garden at home/school?,Do you have a flower garden at home/school?,,0.0,0.6389431042462724,0.5154486831107657,1.0,0.2175674183036337,0.8873451355049597,0.7705630653179018,1.0,0.0,0.8524141363862616,0.8757427021441488,0.9990234375,0.75,1.25,0.875,1.0,30.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.125,0.0,0.3533971309661865,0.8637531399726868,0.8206890821456909,0.9389055371284484,0.4852670133113861,0.9286619424819946,0.9121845364570618,0.9440177083015442,0.3390526175498962,0.8496220111846924,0.769959568977356,0.9492444396018982,0.3333333333333333,0.9,1.0,1.0,0.2222222222222222,1.0,0.8888888888888888,1.0,0.26666666666666666,0.9473684210526316,0.9411764705882353,1.0,0.0,0.7777777777777778,0.8571428571428571,1.0,0.0,0.875,0.75,1.0,0.0,0.823529411764706,0.7999999999999999,1.0,0.16666666666666666,0.9,1.0,1.0,0.1111111111111111,1.0,0.8888888888888888,1.0,0.13333333333333333,0.9473684210526316,0.9411764705882353,1.0
conversational,fj->en,question,conversational|years_9_10|00092,Years 9 -10_Conversational Vosa VakaViti and Fiji Hindi.txt,vacava tiko?,how are you?,Where are you?,How are you?,what are you doing?,Why?,,0.2402811414134754,0.5623413251903491,0.1699044244847122,0.0,0.5800218920203098,1.0,0.4379385567421066,0.1136363636363636,0.625,0.9814814814814816,0.6048387096774195,0.0,1.0,1.0,1.3333333333333333,0.3333333333333333,4.0,0.0,9.0,9.0,0.0,1.0,0.0,0.0,0.3333333333333332,0.0,1.0,1.0,0.7102997303009033,0.8911228775978088,0.6884114146232605,0.0991977602243423,0.7339550256729126,0.9618374705314636,0.7727827429771423,0.5878780484199524,0.6114077568054199,0.930943727493286,0.5800884962081909,0.4595107436180115,0.6666666666666666,1.0,0.5,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.5714285714285715,0.0,0.5,1.0,0.3333333333333333,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.4,0.0,0.6666666666666666,1.0,0.5,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.5714285714285715,0.0
